id,tracker,created_at,campaign_name,creative_name,adgroup_name,label,device_name,app_version,activity_kind,event_name,adid,user_id,country
1088,gxel3d1,2018-02-28 08:41:03,organic,install_app_section,website,visitor_id_11d4dfff9475c51d,"iPhone 7,12.3.1",1.0.0,install,,654cd079848f3179a8a1ab8e2d5a0844,,br
1089,gxel3d1,2018-02-28 09:00:27,organic,install_app_section,website,visitor_id_11d4dfff9475c51d,"iPhone 7,12.3.1",1.0.0,event,signup,654cd079848f3179a8a1ab8e2d5a0844,6242,br
1092,gxel3d1,2018-02-27 17:53:45,organic,install_app_section,website,visitor_id_ff0e401182bb82cb,"iPhone 7,12.3.1",1.0.0,event,signup,b002a4add48e338c35145f1eb38341ad,6243,br
1095,gxel3d1,2018-02-11 02:48:43,organic,install_app_section,website,visitor_id_6b2977f6cf3967dc,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,aec72894bc5296ab4fd0352296de375f,6244,in
1119,gxel3d1,2018-02-15 18:56:56,organic,appstore_hero_badge,website,visitor_id_ca21770555f8b081,"iPhone 7,11.4.1",1.0.0,event,signup,98969303043bf56a2447bccabb89084e,6252,in
1130,gxel3d1,2018-02-12 23:18:57,organic,install_app_section,website,visitor_id_960a82a2e2ac6692,"iPhone 7 Plus,12.1.4",1.0.0,install,,bd6008c237a7e179e5fdce3a913fd0fd,,us
1131,gxel3d1,2018-02-12 23:35:42,organic,install_app_section,website,visitor_id_960a82a2e2ac6692,"iPhone 7 Plus,12.1.4",1.0.0,event,signup,bd6008c237a7e179e5fdce3a913fd0fd,6256,us
1134,gxel3d1,2018-02-11 01:25:13,organic,install_app_section,website,visitor_id_5d438e8339633781,"iPhone X,12.1.0",1.0.0,event,signup,3fd6a23a9619f0c997822c9d063a0433,6257,tr
1143,gxel3d1,2018-02-17 18:55:55,organic,install_app_section,website,visitor_id_f2945b6a91b7c8d7,"iPhone XS,12.3.1",1.0.0,event,signup,d269f37316c42f3145b60f2a8940320d,6260,br
1161,gxel3d1,2018-02-08 04:55:13,organic,appstore_footer_badge,website,visitor_id_ef70ffcf4c25315b,"iPhone 7,12.1.4",1.0.0,event,signup,f6a92a731e904eaed8ed76e6859daf11,6266,kr
1172,gxel3d1,2018-02-13 01:29:37,organic,appstore_footer_badge,website,visitor_id_630444ad40594768,"iPhone 6s,12.2.0",1.0.0,install,,fcf1473a31ce8affb4f4b97ac2709d8e,,in
1173,gxel3d1,2018-02-13 01:46:33,organic,appstore_footer_badge,website,visitor_id_630444ad40594768,"iPhone 6s,12.2.0",1.0.0,event,signup,fcf1473a31ce8affb4f4b97ac2709d8e,6270,in
1176,gxel3d1,2018-02-03 08:17:33,organic,install_app_section,website,visitor_id_47d35e83fb23e1ae,"iPhone X,12.1.0",1.0.0,event,signup,20b0ec3bfda440f762198275f2800bb1,6271,in
1179,gxel3d1,2018-02-21 12:17:56,organic,appstore_hero_badge,website,visitor_id_18b67a16a1ecdc74,"iPhone 8,12.3.1",1.0.0,event,signup,5a0a79947d27c5d6e5810bd798b43cda,6272,in
1200,gxel3d1,2018-02-14 03:08:55,organic,install_app_section,website,visitor_id_a06641d28192103a,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,c0cfd72e120aa02f6cedda6fb3f0349d,6279,in
1214,gxel3d1,2018-02-14 14:01:02,organic,install_app_section,website,visitor_id_b56a44b5454167c6,"iPhone 6s,12.2.0",1.0.0,install,,afc785c5812548a5fe13af3ac814eaff,,us
1215,gxel3d1,2018-02-14 14:15:45,organic,install_app_section,website,visitor_id_b56a44b5454167c6,"iPhone 6s,12.2.0",1.0.0,event,signup,afc785c5812548a5fe13af3ac814eaff,6284,us
1218,gxel3d1,2018-02-03 09:04:18,organic,install_app_section,website,visitor_id_ad1222f0ffc726f5,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,1921097f4a028ad21c7e5d6e42b7f843,6285,in
1230,gxel3d1,2018-02-13 08:22:15,organic,install_app_section,website,visitor_id_aeb5b4a9cb9ccaca,"iPhone 7,12.3.1",1.0.0,event,signup,40ac54eb55945e009f0a69c7d4041325,6289,id
1251,gxel3d1,2018-02-19 17:52:49,organic,install_app_section,website,visitor_id_f4e3d11bf4a2b39a,"iPhone 8,12.2.0",1.0.0,event,signup,9bfa8d0648caddc9393c374082b8a001,6296,in
1256,gxel3d1,2018-02-12 01:14:47,organic,appstore_footer_badge,website,visitor_id_065ee40bf24c35b5,"iPhone X,12.1.0",1.0.0,install,,e02bea6281252c8f4a9b8a348647c9ae,,in
1257,gxel3d1,2018-02-12 01:33:52,organic,appstore_footer_badge,website,visitor_id_065ee40bf24c35b5,"iPhone X,12.1.0",1.0.0,event,signup,e02bea6281252c8f4a9b8a348647c9ae,6298,in
1260,gxel3d1,2018-02-12 08:29:53,organic,install_app_section,website,visitor_id_050085ddfd42cda1,"iPhone 7,12.1.0",1.0.0,event,signup,2536948de35666c63e5bf9f3e864c39d,6299,us
1278,gxel3d1,2018-02-01 12:21:53,organic,appstore_footer_badge,website,visitor_id_5950ede51d488810,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,4c266aaa1c08e1051eb80b3060aa67c9,6305,mx
1297,gxel3d1,2018-02-17 23:35:16,organic,appstore_footer_badge,website,visitor_id_50d822f924eccecd,"iPhone 6s,12.1.0",1.0.0,click,,9e3d339b4de24c6629e5e14a5a626a12,,us
1298,gxel3d1,2018-02-17 23:44:16,organic,appstore_footer_badge,website,visitor_id_50d822f924eccecd,"iPhone 6s,12.1.0",1.0.0,install,,9e3d339b4de24c6629e5e14a5a626a12,,us
1299,gxel3d1,2018-02-18 00:02:17,organic,appstore_footer_badge,website,visitor_id_50d822f924eccecd,"iPhone 6s,12.1.0",1.0.0,event,signup,9e3d339b4de24c6629e5e14a5a626a12,6312,us
1305,gxel3d1,2018-02-27 10:37:59,organic,install_app_section,website,visitor_id_3cfb7cdbe439c279,"iPhone 7 Plus,12.1.4",1.0.0,event,signup,3242bd245efec86fa6fcde7ae6b3350c,6314,in
1329,gxel3d1,2018-02-07 10:13:39,organic,appstore_hero_badge,website,visitor_id_b6cfdb7e0b9605a2,"iPhone XS,12.3.1",1.0.0,event,signup,911e5e29c6de409a6030f149f0462b98,6322,in
1339,gxel3d1,2018-02-27 11:18:40,organic,install_app_section,website,visitor_id_d63d0d3032cfdfd9,"iPhone 6s,12.1.0",1.0.0,click,,68c271d225516969dbe1936a408da16b,,in
1340,gxel3d1,2018-02-27 11:28:40,organic,install_app_section,website,visitor_id_d63d0d3032cfdfd9,"iPhone 6s,12.1.0",1.0.0,install,,68c271d225516969dbe1936a408da16b,,in
1341,gxel3d1,2018-02-27 11:51:27,organic,install_app_section,website,visitor_id_d63d0d3032cfdfd9,"iPhone 6s,12.1.0",1.0.0,event,signup,68c271d225516969dbe1936a408da16b,6326,in
1344,gxel3d1,2018-02-25 00:17:02,organic,appstore_footer_badge,website,visitor_id_8eb9986761b15e8c,"iPhone 7,11.4.1",1.0.0,event,signup,5b834d0caba260706104efb1a2b6765a,6327,tr
1365,gxel3d1,2018-02-24 07:57:48,organic,install_app_section,website,visitor_id_2fa15c930c689234,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,bd60c927989babbd5af1783281638ace,6334,us
1381,gxel3d1,2018-02-26 21:43:02,organic,install_app_section,website,visitor_id_0668364cb89965fa,"iPhone 8,12.2.0",1.0.0,click,,37f429928b9fe73b44cbb269e1670720,,br
1382,gxel3d1,2018-02-26 22:00:02,organic,install_app_section,website,visitor_id_0668364cb89965fa,"iPhone 8,12.2.0",1.0.0,install,,37f429928b9fe73b44cbb269e1670720,,br
1383,gxel3d1,2018-02-26 22:14:13,organic,install_app_section,website,visitor_id_0668364cb89965fa,"iPhone 8,12.2.0",1.0.0,event,signup,37f429928b9fe73b44cbb269e1670720,6340,br
1389,gxel3d1,2018-02-04 05:29:18,organic,install_app_section,website,visitor_id_ef803348a604e6ee,"iPhone 6s,12.1.0",1.0.0,event,signup,f6ba973b264e3e6ec8d2b7b90e5e6bf3,6342,in
1410,gxel3d1,2018-02-27 11:14:17,organic,appstore_hero_badge,website,visitor_id_a462f119143f0259,"iPhone 7 Plus,12.1.0",1.0.0,event,signup,1e5b3c4d9cb97dd0f6adbc419c9e3aae,6349,us
1423,gxel3d1,2018-02-13 23:32:22,organic,appstore_footer_badge,website,visitor_id_a5aea97fc0466914,"iPhone XS Max,12.3.1",1.0.0,click,,10e9eaf800e735cdc5aad71b395fea28,,in
1424,gxel3d1,2018-02-13 23:37:22,organic,appstore_footer_badge,website,visitor_id_a5aea97fc0466914,"iPhone XS Max,12.3.1",1.0.0,install,,10e9eaf800e735cdc5aad71b395fea28,,in
1425,gxel3d1,2018-02-13 23:57:41,organic,appstore_footer_badge,website,visitor_id_a5aea97fc0466914,"iPhone XS Max,12.3.1",1.0.0,event,signup,10e9eaf800e735cdc5aad71b395fea28,6354,in
1437,gxel3d1,2018-02-14 03:05:19,organic,install_app_section,website,visitor_id_c50ddd16a7c849a4,"iPhone 8,12.3.1",1.0.0,event,signup,0d01e55f44322229d89e9e8e63871dfb,6358,us
1458,gxel3d1,2018-02-20 23:03:48,organic,install_app_section,website,visitor_id_fa9d4e45d1942647,"iPhone 6s,12.1.2",1.0.0,event,signup,afd25a68095998909e3c0d0c448d6a45,6365,in
1465,gxel3d1,2018-02-08 09:36:12,organic,appstore_hero_badge,website,visitor_id_680bc742ad83e418,"iPhone 7,12.1.4",1.0.0,click,,77b27e484f035406340e36f6cb3ecc81,,tr
1466,gxel3d1,2018-02-08 09:43:12,organic,appstore_hero_badge,website,visitor_id_680bc742ad83e418,"iPhone 7,12.1.4",1.0.0,install,,77b27e484f035406340e36f6cb3ecc81,,tr
1467,gxel3d1,2018-02-08 09:58:42,organic,appstore_hero_badge,website,visitor_id_680bc742ad83e418,"iPhone 7,12.1.4",1.0.0,event,signup,77b27e484f035406340e36f6cb3ecc81,6368,tr
1485,gxel3d1,2018-02-28 11:05:58,organic,install_app_section,website,visitor_id_5f01565a8b805580,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,ef9a81dfa7e4d627dfba77e7eba7957f,6374,mx
1506,gxel3d1,2018-02-19 08:07:30,organic,install_app_section,website,visitor_id_ab5a761a67ccc26b,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,26248ef762806457933e66ed226e8fcf,6381,id
1508,gxel3d1,2018-02-08 17:41:35,organic,install_app_section,website,visitor_id_a5005f26830d3bac,"iPhone 7 Plus,12.2.0",1.0.0,install,,d3f39821b9f96152678b7fe6f19ca60a,,tr
1509,gxel3d1,2018-02-08 18:03:18,organic,install_app_section,website,visitor_id_a5005f26830d3bac,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,d3f39821b9f96152678b7fe6f19ca60a,6382,tr
1515,gxel3d1,2018-02-20 09:20:43,organic,install_app_section,website,visitor_id_cbf3565e5e428ba7,"iPhone 6s,12.1.0",1.0.0,event,signup,e9ad11d75332c5045c0b046361ea8db5,6384,id
1539,gxel3d1,2018-02-20 22:06:21,organic,install_app_section,website,visitor_id_9d1ea2352d6c816c,"iPhone X,12.1.0",1.0.0,event,signup,9051fbad8ffd4077fff3fa78abbf9e0e,6392,mx
1548,gxel3d1,2018-02-27 07:49:22,organic,install_app_section,website,visitor_id_14ccc8dacd450c24,"iPhone 7,11.4.1",1.0.0,event,signup,83d03dc64bb7daf1e7de2a14687399ab,6395,jp
1550,gxel3d1,2018-02-07 20:55:46,organic,appstore_footer_badge,website,visitor_id_082f95c9f645f249,"iPhone XS Max,12.3.1",1.0.0,install,,e0cb02c1259af441b2a9f6db6f8a1244,,in
1551,gxel3d1,2018-02-07 21:06:37,organic,appstore_footer_badge,website,visitor_id_082f95c9f645f249,"iPhone XS Max,12.3.1",1.0.0,event,signup,e0cb02c1259af441b2a9f6db6f8a1244,6396,in
1557,gxel3d1,2018-02-06 03:08:40,organic,install_app_section,website,visitor_id_92d8f3baf238e07b,"iPhone 6s,12.1.2",1.0.0,event,signup,d81b6f71b836dd3b1d0db958e04fd44f,6398,br
1578,gxel3d1,2018-02-14 14:58:39,organic,appstore_hero_badge,website,visitor_id_d3d5d4aef456981c,"iPhone 7 Plus,12.1.2",1.0.0,event,signup,296b736df514c18eea279543a3bcb2b9,6405,in
1590,gxel3d1,2018-02-23 15:50:46,organic,install_app_section,website,visitor_id_9be1292ee4e08111,"iPhone 6s,12.1.2",1.0.0,event,signup,9e01b2895714c0386bc3c2709962c5de,6409,in
1592,gxel3d1,2018-02-09 03:57:15,organic,install_app_section,website,visitor_id_09e88776a33d99ed,"iPhone XS Max,12.3.1",1.0.0,install,,091369129e9f209af5ea8897cc32d74a,,mx
1593,gxel3d1,2018-02-09 04:12:08,organic,install_app_section,website,visitor_id_09e88776a33d99ed,"iPhone XS Max,12.3.1",1.0.0,event,signup,091369129e9f209af5ea8897cc32d74a,6410,mx
1602,gxel3d1,2018-02-19 14:57:59,organic,install_app_section,website,visitor_id_af88db0ee45a6b49,"iPhone 7,12.1.4",1.0.0,event,signup,2263622b3133cec08680177008eb269f,6413,br
1620,gxel3d1,2018-02-21 12:03:52,organic,install_app_section,website,visitor_id_989c741b6a0a4b7e,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,72bbd8e0b5427e2713fbae57e4e0e764,6419,us
1632,gxel3d1,2018-02-24 05:00:03,organic,install_app_section,website,visitor_id_365e9859675fdea8,"iPhone 7,12.3.1",1.0.0,event,signup,edf985606c5ee2fda9ba3df0cea07735,6423,in
1634,gxel3d1,2018-02-14 19:49:23,organic,install_app_section,website,visitor_id_235e030c9dd41d55,"iPhone 7,11.4.1",1.0.0,install,,fb06e6db1a8381da4cf6193a9dc04a02,,in
1635,gxel3d1,2018-02-14 20:07:51,organic,install_app_section,website,visitor_id_235e030c9dd41d55,"iPhone 7,11.4.1",1.0.0,event,signup,fb06e6db1a8381da4cf6193a9dc04a02,6424,in
1647,gxel3d1,2018-02-12 20:07:17,organic,install_app_section,website,visitor_id_e49e5873c6a97ead,"iPhone 7,12.0.1",1.0.0,event,signup,bb827fbd6942d62e759bd05115610f1c,6428,br
1668,gxel3d1,2018-02-23 02:39:08,organic,install_app_section,website,visitor_id_309bfd5810f98dde,"iPhone XS,12.3.1",1.0.0,event,signup,7d181851bb5947a645ff356111dbc7f1,6435,id
1674,gxel3d1,2018-02-09 05:16:30,organic,install_app_section,website,visitor_id_b3537d0f4d21d68b,"iPhone 7,12.1.0",1.0.0,event,signup,fb814f09039530b1f144d912e0f1d533,6437,us
1676,gxel3d1,2018-02-15 21:18:46,organic,appstore_footer_badge,website,visitor_id_b33d948252375a51,"iPhone 6s,12.2.0",1.0.0,install,,2312d3f61133cecae21cf8634b5b89dd,,us
1677,gxel3d1,2018-02-15 21:30:37,organic,appstore_footer_badge,website,visitor_id_b33d948252375a51,"iPhone 6s,12.2.0",1.0.0,event,signup,2312d3f61133cecae21cf8634b5b89dd,6438,us
1695,gxel3d1,2018-02-22 10:52:09,organic,install_app_section,website,visitor_id_bf829dba272966f7,"iPhone 7 Plus,12.1.0",1.0.0,event,signup,b5286a05178621274782fc7f68c0c453,6444,us
1715,gxel3d1,2018-02-02 12:46:43,organic,install_app_section,website,visitor_id_cafaffb4b3948409,"iPhone 7,12.1.4",1.0.0,install,,95fe988362553754b30e2e53c291de09,,br
1716,gxel3d1,2018-02-02 13:06:44,organic,install_app_section,website,visitor_id_cafaffb4b3948409,"iPhone 7,12.1.4",1.0.0,event,signup,95fe988362553754b30e2e53c291de09,6451,br
1719,gxel3d1,2018-02-28 15:38:18,organic,install_app_section,website,visitor_id_a19242d50b1beb63,"iPhone 7,12.0.1",1.0.0,event,signup,e918ea0c6cc95f49ac510d355448dedc,6452,in
1740,gxel3d1,2018-02-15 19:57:30,organic,appstore_footer_badge,website,visitor_id_a3b4685ed87cc8ed,"iPhone 7 Plus,12.1.0",1.0.0,event,signup,58747b4e26c57505895334a70f28abfb,6459,us
1756,gxel3d1,2018-02-23 17:45:56,organic,install_app_section,website,visitor_id_3b2e4301b0a033fe,"iPhone 7,12.0.1",1.0.0,click,,ca05d2a5622f8d8922ccb5e48956aa9b,,in
1757,gxel3d1,2018-02-23 17:49:56,organic,install_app_section,website,visitor_id_3b2e4301b0a033fe,"iPhone 7,12.0.1",1.0.0,install,,ca05d2a5622f8d8922ccb5e48956aa9b,,in
1758,gxel3d1,2018-02-23 18:10:14,organic,install_app_section,website,visitor_id_3b2e4301b0a033fe,"iPhone 7,12.0.1",1.0.0,event,signup,ca05d2a5622f8d8922ccb5e48956aa9b,6465,in
1761,gxel3d1,2018-02-11 11:00:08,organic,appstore_hero_badge,website,visitor_id_7d7cbad8a57d911a,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,d3990c8cc33da1c5d67945991da0e4c6,6466,in
1785,gxel3d1,2018-02-14 02:33:32,organic,appstore_footer_badge,website,visitor_id_35b7ac982268807d,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,e7e1c60790a6fe533edc6f6ee5466a84,6474,br
1798,gxel3d1,2018-02-11 07:56:55,organic,install_app_section,website,visitor_id_db69ad76adab1e08,"iPhone XS Max,12.3.1",1.0.0,click,,02a33382af749ba14ec09747634d7ac5,,br
1799,gxel3d1,2018-02-11 08:08:55,organic,install_app_section,website,visitor_id_db69ad76adab1e08,"iPhone XS Max,12.3.1",1.0.0,install,,02a33382af749ba14ec09747634d7ac5,,br
1800,gxel3d1,2018-02-11 08:26:52,organic,install_app_section,website,visitor_id_db69ad76adab1e08,"iPhone XS Max,12.3.1",1.0.0,event,signup,02a33382af749ba14ec09747634d7ac5,6479,br
1803,gxel3d1,2018-02-10 21:40:31,organic,install_app_section,website,visitor_id_aec79597557af681,"iPhone 7 Plus,12.1.4",1.0.0,event,signup,3951bc9d0a9c257630ebc747af20ba47,6480,in
1827,gxel3d1,2018-02-19 21:17:45,organic,install_app_section,website,visitor_id_5bd54391b389f20c,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,01e7ae6dbd593c03b9b6e83f77ddacba,6488,kr
1839,gxel3d1,2018-02-19 18:47:51,organic,install_app_section,website,visitor_id_1d3d19daf1ba2f09,"iPhone 7 Plus,12.1.2",1.0.0,event,signup,1cdcbaf0790dff894dd0b2b9fd3c4bb6,6492,in
1841,gxel3d1,2018-02-22 14:12:55,organic,appstore_hero_badge,website,visitor_id_115b64210cb1f902,"iPhone X,12.1.4",1.0.0,install,,adbf0f869e789ba560b3c4399003c1e7,,br
1842,gxel3d1,2018-02-22 14:34:12,organic,appstore_hero_badge,website,visitor_id_115b64210cb1f902,"iPhone X,12.1.4",1.0.0,event,signup,adbf0f869e789ba560b3c4399003c1e7,6493,br
1851,gxel3d1,2018-02-19 19:19:55,organic,install_app_section,website,visitor_id_81533570fe690cdc,"iPhone XS,12.3.1",1.0.0,event,signup,db821089136527737c38b761fc4c319c,6496,jp
1872,gxel3d1,2018-02-26 22:47:48,organic,appstore_hero_badge,website,visitor_id_69e7cfaddbb0d7ce,"iPhone 6s,12.1.2",1.0.0,event,signup,cb79ac23c3579c91faa656285a7c6d31,6503,us
1882,gxel3d1,2018-02-06 20:46:11,organic,install_app_section,website,visitor_id_127405f317f6be87,"iPhone 8,12.3.1",1.0.0,click,,0f6e620e688f5a13301610507dc762ec,,in
1883,gxel3d1,2018-02-06 20:52:11,organic,install_app_section,website,visitor_id_127405f317f6be87,"iPhone 8,12.3.1",1.0.0,install,,0f6e620e688f5a13301610507dc762ec,,in
1884,gxel3d1,2018-02-06 21:10:53,organic,install_app_section,website,visitor_id_127405f317f6be87,"iPhone 8,12.3.1",1.0.0,event,signup,0f6e620e688f5a13301610507dc762ec,6507,in
1887,gxel3d1,2018-02-26 20:07:56,organic,install_app_section,website,visitor_id_705d2cf775aeaa8b,"iPhone 7 Plus,12.1.4",1.0.0,event,signup,8c6e63eb1ef766f99b1e3eef2dcc9e80,6508,mx
1917,gxel3d1,2018-02-11 10:04:45,organic,appstore_footer_badge,website,visitor_id_a852e072c22151d4,"iPhone 7 Plus,12.1.0",1.0.0,event,signup,7a5f30b2d10aad82f8d23de8d541ac44,6518,us
1924,gxel3d1,2018-02-22 09:42:49,organic,install_app_section,website,visitor_id_329083a8024e9f48,"iPhone 7,12.1.4",1.0.0,click,,6f627b3aded38ee5a0db8dc6cd2ab9e8,,in
1925,gxel3d1,2018-02-22 09:49:49,organic,install_app_section,website,visitor_id_329083a8024e9f48,"iPhone 7,12.1.4",1.0.0,install,,6f627b3aded38ee5a0db8dc6cd2ab9e8,,in
1926,gxel3d1,2018-02-22 10:06:12,organic,install_app_section,website,visitor_id_329083a8024e9f48,"iPhone 7,12.1.4",1.0.0,event,signup,6f627b3aded38ee5a0db8dc6cd2ab9e8,6521,in
1941,gxel3d1,2018-02-20 22:09:09,organic,appstore_hero_badge,website,visitor_id_86f43a0151f2fb9a,"iPhone 8,12.3.1",1.0.0,event,signup,6d78eb5378208af62f5562b30710330e,6526,in
2009,gxel3d1,2018-02-02 01:54:44,organic,install_app_section,website,visitor_id_006d106bc015aea0,"iPhone 8,12.3.1",1.0.0,install,,e66c64d27ad0d7851589d7b163fa5ea6,,us
2050,gxel3d1,2018-02-02 16:27:38,organic,appstore_hero_badge,website,visitor_id_ea59258b501b1899,"iPhone X,12.1.0",1.0.0,click,,bb76022c535b026d9c5dade6b5312acd,,mx
2092,gxel3d1,2018-02-04 16:25:06,organic,appstore_hero_badge,website,visitor_id_665378c1a697c8cc,"iPhone 7,11.4.1",1.0.0,install,,f37676b5d004558b6a864d3f52827daa,,in
2094,gxel3d1,2018-02-25 23:49:03,organic,install_app_section,website,visitor_id_6f002e69915c776c,"iPhone 7 Plus,12.3.1",1.0.0,install,,788d924009d5d3037a0fd9a011d4b694,,in
2136,gxel3d1,2018-02-04 08:19:48,organic,appstore_footer_badge,website,visitor_id_c218bde4e93115ec,"iPhone 6s,12.1.0",1.0.0,install,,7fd979e962f45570ee877ab2f7c7f208,,us
2176,gxel3d1,2018-02-06 14:37:36,organic,appstore_hero_badge,website,visitor_id_245866b285302d64,"iPhone 6s,12.1.0",1.0.0,click,,0e39af135eb9ccae0c9990ea6a3a4ec5,,br
2221,gxel3d1,2018-02-15 04:44:13,organic,appstore_hero_badge,website,visitor_id_e66904d12829534d,"iPhone XS,12.3.1",1.0.0,install,,8ba3e8676cfb41354a61072159f956d7,,in
1968,gxel3d1,2018-02-22 13:31:44,organic,install_app_section,website,visitor_id_8d82a0ae2d971f05,"iPhone 7 Plus,12.1.2",1.0.0,install,,c6ea358fcade059ec993a0b66ff76f5c,,de
2428,gxel3d1,2018-02-17 05:32:07,organic,appstore_footer_badge,website,visitor_id_1cfdefacbe2b02ec,"iPhone 7 Plus,12.1.2",1.0.0,click,,c8dcca9b2a64e07fd1a52dd1f541c868,,br
2472,gxel3d1,2018-02-05 05:31:56,organic,appstore_footer_badge,website,visitor_id_e48305f220b41382,"iPhone 7,12.3.1",1.0.0,install,,180ff4919e67159aa7659e6436111086,,vn
2512,gxel3d1,2018-02-10 12:00:57,organic,appstore_hero_badge,website,visitor_id_a04eda1c87682ea3,"iPhone XS Max,12.3.1",1.0.0,click,,e04106b1b0173fe53bcabadd8655e359,,in
2514,gxel3d1,2018-02-05 09:43:35,organic,appstore_hero_badge,website,visitor_id_6e4d8c60bbb477dd,"iPhone 6s,12.2.0",1.0.0,install,,5fb2c801b30989a603d2338609db138d,,in
2554,gxel3d1,2018-02-23 22:29:40,organic,install_app_section,website,visitor_id_e1b8a1567b57f7b7,"iPhone 7,11.4.1",1.0.0,install,,cba2c7285c043443f72748995c7ed0c8,,in
2556,gxel3d1,2018-02-19 17:49:21,organic,appstore_hero_badge,website,visitor_id_e0ce420a9b85fabf,"iPhone 7 Plus,12.1.4",1.0.0,install,,b3d09c6d9472807028b3bb3327b2eeaa,,in
2596,gxel3d1,2018-02-08 05:15:15,organic,appstore_footer_badge,website,visitor_id_e5a2b3b0697f57e1,"iPhone 7 Plus,12.2.0",1.0.0,click,,ed8929d46df1153263bf400e94a36ade,,tr
2638,gxel3d1,2018-02-08 09:12:22,organic,appstore_hero_badge,website,visitor_id_2eff04968adb7c18,"iPhone 7 Plus,12.1.2",1.0.0,install,,75e72fee8f40a2b113155e4271b474d1,,us
2640,gxel3d1,2018-02-19 03:23:17,organic,install_app_section,website,visitor_id_a029a786993767f8,"iPhone 6s,12.1.0",1.0.0,install,,8395ca5bec238efbf27150351b668b2f,,de
2681,gxel3d1,2018-02-17 16:24:51,organic,appstore_hero_badge,website,visitor_id_36c6ac16706a398f,"iPhone 7,12.0.1",1.0.0,install,,421438bb502ab1569faa5ce3dbebfa6f,,mx
2722,gxel3d1,2018-02-10 10:45:07,organic,install_app_section,website,visitor_id_4d51725cbe81b7c7,"iPhone XS Max,12.3.1",1.0.0,install,,a9840cffb68e9a119b1506a91961b35e,,mx
2724,gxel3d1,2018-02-16 01:06:39,organic,install_app_section,website,visitor_id_8a2a8b536a3101f6,"iPhone 7 Plus,12.3.1",1.0.0,install,,6b7d3217119f0eb5028c1e18e61762fe,,us
2765,gxel3d1,2018-02-04 17:17:00,organic,appstore_hero_badge,website,visitor_id_282ae4e99666fa8e,"iPhone 7 Plus,12.2.0",1.0.0,install,,ce19f847056daefada7b26c9560a6f2d,,de
2806,gxel3d1,2018-02-02 06:54:07,organic,appstore_hero_badge,website,visitor_id_8afd69ed9a28a633,"iPhone 8,12.2.0",1.0.0,click,,7f98eabfc70152d4f9b822b38732060c,,de
2849,gxel3d1,2018-02-03 23:40:57,organic,install_app_section,website,visitor_id_c7373f93b75603e7,"iPhone 7 Plus,12.1.2",1.0.0,click,,192bde081b41ddbb55fe2f3722b8998b,,br
2850,gxel3d1,2018-02-03 23:50:57,organic,install_app_section,website,visitor_id_c7373f93b75603e7,"iPhone 7 Plus,12.1.2",1.0.0,install,,192bde081b41ddbb55fe2f3722b8998b,,br
2891,gxel3d1,2018-02-02 10:11:14,organic,install_app_section,website,visitor_id_5d1192b87444653a,"iPhone X,12.1.0",1.0.0,click,,f9d6f655e26feb1454b796c5d89e39fc,,us
2933,gxel3d1,2018-02-13 17:24:09,organic,appstore_hero_badge,website,visitor_id_b3a64d63f12fc5db,"iPhone XS Max,12.3.1",1.0.0,click,,0e8352cfc16e6b478cb427bbec601146,,in
2935,gxel3d1,2018-02-25 21:05:44,organic,appstore_hero_badge,website,visitor_id_d874be6fe0bb6873,"iPhone 8,12.3.1",1.0.0,install,,7e221467c15cd63199338cf11c338271,,in
2975,gxel3d1,2018-02-20 10:44:22,organic,install_app_section,website,visitor_id_6b67bf6b7e38d274,"iPhone 7 Plus,12.2.0",1.0.0,install,,ed5ff09164984c9d2ba0c4cd302d6195,,mx
1966,gxel3d1,2018-02-12 07:37:29,organic,appstore_hero_badge,website,visitor_id_2ea361512dd88af1,"iPhone 7 Plus,12.2.0",1.0.0,click,,bc64248994f5d56c1a7df58b19251c1f,,mx
2002,gxel3d1,2018-02-20 08:23:11,organic,appstore_footer_badge,website,visitor_id_60d0b2c8943ec17c,"iPhone 7 Plus,12.1.0",1.0.0,install,,fbe6d5dba996b987a2682d5e4b656381,,us
2008,gxel3d1,2018-02-02 01:44:44,organic,install_app_section,website,visitor_id_006d106bc015aea0,"iPhone 8,12.3.1",1.0.0,click,,e66c64d27ad0d7851589d7b163fa5ea6,,us
2012,gxel3d1,2018-02-05 10:37:49,organic,appstore_footer_badge,website,visitor_id_84bae0e3da81cb70,"iPhone XS Max,12.3.1",1.0.0,install,,906d1814cdf79395ba75c16f5e812e80,,us
2018,gxel3d1,2018-02-16 08:38:57,organic,install_app_section,website,visitor_id_bd83f2728aed613a,"iPhone 6s,12.1.0",1.0.0,install,,53d7b4c10e91881ca5e894b7040272d7,,us
